,Caso X,D,L,Beta,Velocidad,Angulo,A,B,Q,Reynolds,TotalAreaInlet,P
385,Caso 18,0.055,1.3,1.0,0.34247677519233644,-170,-181678720.71455154,1688096368210.5894,0.00010717119724738384,-2051.0266544003966,0.00031298876267923,78.49619529608164
386,Caso 19,0.08,0.9,0.2,0.342357177474085,0,-344102324.58084804,3209722256143.9756,0.00010707476275284088,-2050.300673510115,0.00031298579097466033,41.68022194585618
387,Caso 19,0.08,0.9,0.2,0.3532481529078381,120,-31614781.33517935,256981359511.66238,0.00011082267742204792,-2117.6726553365556,0.0003136218019297123,346.98849295892705
388,Caso 19,0.08,0.9,0.2,0.34119749568623164,-120,-111502672.34973893,1016478517829.3246,0.00010672563274297353,-2043.365298782996,0.00031298876267923,343.8308639030472
389,Caso 19,0.08,0.9,0.2,0.34282187434677636,145,-354852355.82386106,3293864238780.9634,0.00010740285107335093,-2053.093385972982,0.00031298876267923,249.52505292068145
390,Caso 19,0.08,0.9,0.2,0.34231363735659454,-145,39993123.72804523,-392569748972.67755,0.00010712505596968418,-2050.0496536993714,0.00031298876267923,202.24072237117693
391,Caso 19,0.08,0.9,0.2,0.3413443556226932,170,-21849216.232996967,199360615773.3737,0.00010683164740374104,-2044.2448143179606,0.00031298876267923,55.21842679673836
392,Caso 19,0.08,0.9,0.2,0.341444975835725,-170,-10690421.664566478,92889655140.35004,0.00010675187687137787,-2044.847409161899,0.00031298876267923,64.41389367274569
393,Caso 1,0.04,0.9,0.2,0.3534863512350037,120,176798268.39387977,-1620564221083.8557,0.00011082924299417278,-2119.100620578081,0.0003136218019297123,283.50194606727126
394,Caso 1,0.04,0.9,0.2,0.3423561041429072,145,-54751692.42732654,494462841483.62256,0.00010701082550231609,-2050.3039790053867,0.00031298876267923,213.98957983253797
395,Caso 1,0.04,0.9,0.2,0.3417355430945308,-145,79054103.50339888,-757560656482.6958,0.00010684652101523875,-2046.587559840356,0.00031298876267923,193.70525677942365
396,Caso 1,0.04,0.9,0.2,0.34156169822926796,170,-100240049.53166625,933517527534.97,0.00010680097850407889,-2045.5464368264395,0.00031298876267923,51.421813345818336
397,Caso 1,0.04,0.9,0.2,0.3419297017576487,-170,-217137674.95533225,2024980952492.2505,0.00010694301442873525,-2047.7503382302598,0.00031298876267923,56.82289448443318
398,Caso 20,0.08,1.1,0.2,0.35413919575028524,120,267005374.56716055,-2433814836784.43,0.00011114961569034711,-2123.0143310018093,0.0003136218019297123,338.18036569640253
399,Caso 20,0.08,1.1,0.2,0.34144599207049325,145,-636411541.4778938,5944317039106.79,0.00010691026136627226,-2044.8534951938516,0.00031298876267923,242.32340739605272
400,Caso 20,0.08,1.1,0.2,0.3424064609908704,170,117048474.10901555,-1100583241471.53,0.00010709100862436406,-2050.605556352774,0.00031298876267923,74.10585667713598
401,Caso 20,0.08,1.1,0.2,0.3414541098996397,-170,-40997348.16537294,376431710224.9721,0.00010675801625000309,-2044.9021112903617,0.00031298876267923,69.13113732635013
402,Caso 21,0.08,1.3,0.2,0.35435926449253613,0,-153591768.3477583,1379156965535.7883,0.0001110905566440811,-2124.333249316564,0.00031362169485667517,40.95016335017598
403,Caso 21,0.08,1.3,0.2,0.35335769213691376,120,-82539082.60818982,718148088317.2776,0.0001108711746383287,-2118.3293275036726,0.0003136218019297123,342.6739607406898
404,Caso 21,0.08,1.3,0.2,0.34184995383300637,-120,-130401876.7273287,1191891533791.7925,0.00010713190720218854,-2047.2727434532635,0.00031298876267923,365.31198566524836
405,Caso 21,0.08,1.3,0.2,0.34147730839717627,145,-274834569.2410844,2555602172669.7383,0.00010693148839110048,-2045.041042570484,0.00031298876267923,218.49896205649043
406,Caso 21,0.08,1.3,0.2,0.341531305536157,-145,-199041652.5171941,1844414027816.3909,0.00010685889123143815,-2045.364420911245,0.00031298876267923,246.88739220912123
407,Caso 21,0.08,1.3,0.2,0.3418233965640748,170,-222434353.43994457,2075934607623.7417,0.00010710859572762872,-2047.1136971459152,0.00031298876267923,69.15958618676683
408,Caso 21,0.08,1.3,0.2,0.34151845150758114,-170,-130353938.07449086,1213167759092.0952,0.00010686321425868128,-2045.2874406394856,0.00031298876267923,72.44266274749198
409,Caso 22,0.08,0.9,0.6,0.35293919128084855,0,-95840251.34824865,862330798755.3204,0.00011070018711582428,-2115.8203943532767,0.00031362177827870335,44.41640687749492
410,Caso 22,0.08,0.9,0.6,0.34214365442146244,-120,31122014.418323226,-320039419171.5629,0.00010712318505474004,-2049.031659032278,0.00031298876267923,289.4528354642682
411,Caso 22,0.08,0.9,0.6,0.34236646196385073,145,-36447773.5693058,321386935150.32416,0.00010708859368208887,-2050.3660099761723,0.00031298876267923,232.59242357476217
412,Caso 22,0.08,0.9,0.6,0.3425583287550177,-145,150136318.01747158,-1421436726418.2185,0.00010720680562588839,-2051.515062791671,0.00031298876267923,236.42289126951223
413,Caso 22,0.08,0.9,0.6,0.3417564025917908,170,-42059106.15683502,387041643178.51685,0.00010704632401254602,-2046.712483303717,0.00031298876267923,57.45164254798156
414,Caso 22,0.08,0.9,0.6,0.34149035715426884,-170,-323056621.5548749,3018393659249.131,0.00010689899701842192,-2045.119189033375,0.00031298876267923,65.12384230022451
415,Caso 23,0.08,1.1,0.6,0.3416708730114687,0,-64988810.310307175,602241850574.6221,0.00010686239597047214,-2046.1907708641245,0.0003129858587362686,44.27152277907633
416,Caso 23,0.08,1.1,0.6,0.34171296800154366,-120,71241300.96782428,-695963272746.5437,0.00010692860029190317,-2046.452362008573,0.00031298876267923,311.2502781975029
417,Caso 23,0.08,1.1,0.6,0.3418219517613351,145,-113102265.11359915,1037808813978.1405,0.00010690671620358519,-2047.1050445039143,0.00031298876267923,249.03376609194663
418,Caso 23,0.08,1.1,0.6,0.3416343080159823,-145,178388506.0358022,-1690856326932.8567,0.00010683061099494269,-2045.9812826866819,0.00031298876267923,228.50902968973855
419,Caso 23,0.08,1.1,0.6,0.3419788544171325,170,-283508804.1555371,2643502972865.942,0.00010705423677436618,-2048.0447039275523,0.00031298876267923,107.5190987323021
420,Caso 23,0.08,1.1,0.6,0.3418498905098141,-170,-118197784.53163666,1098389772769.181,0.00010690945817474633,-2047.2723642230073,0.00031298876267923,78.2473379217066
421,Caso 24,0.08,1.3,0.6,0.34167455342176994,0,-246806453.86586887,2305409074484.032,0.00010686173972312068,-2046.2128120218183,0.0003129858587362686,41.51594836535079
422,Caso 24,0.08,1.3,0.6,0.3425835069485594,-120,-27090955.410608865,224119524354.85065,0.00010709121024413258,-2051.665850085305,0.00031298876267923,350.19666035969294
423,Caso 24,0.08,1.3,0.6,0.34125644487242274,145,-195901239.5842548,1816370189398.092,0.00010688535168092522,-2043.718333969295,0.00031298876267923,244.55660770196204
424,Caso 24,0.08,1.3,0.6,0.3413056064366143,-145,20448911.26908222,-212367998573.2535,0.00010668654280776598,-2044.0127529951465,0.00031298876267923,230.88293647999222
425,Caso 24,0.08,1.3,0.6,0.2046439490196388,170,5491879.927582962,-96099383588.01564,6.410594708646776e-05,-1225.5727234797537,0.00031298876267923,42.00231233639601
426,Caso 24,0.08,1.3,0.6,0.3414729526636223,-170,-121607161.4175208,1131533447972.7075,0.00010676035905507304,-2045.0149569312064,0.00031298876267923,76.14266126272398
427,Caso 25,0.08,0.9,1.0,0.20508073511685385,145,102242563.0365524,-1614771868183.1677,6.428933968587353e-05,-1228.1885502818966,0.00031298876267923,84.48790095797477
428,Caso 25,0.08,0.9,1.0,0.341719005061557,-145,152807170.32340446,-1451202563842.4092,0.00010695283481815978,-2046.488516784308,0.00031298876267923,221.97081854491225
429,Caso 25,0.08,0.9,1.0,0.20497812019838893,170,70249237.38664597,-1106224778922.6357,6.425874413684248e-05,-1227.5740095359074,0.00031298876267923,34.13214646548081
430,Caso 25,0.08,0.9,1.0,0.34132111074824883,-170,-248572060.3298814,2323578319119.949,0.00010677752272787765,-2044.1056052955769,0.00031298876267923,63.1406091547344
431,Caso 26,0.08,1.1,1.0,0.3421332935770835,-120,11298361.615046011,-135584238517.41158,0.00010718049528627162,-2048.969609954727,0.00031298876267923,348.022781780576
432,Caso 26,0.08,1.1,1.0,0.3412501200686099,145,-36992065.64812462,325148997265.6395,0.00010693989206332136,-2043.6804559520288,0.00031298876267923,228.36029163905891
433,Caso 26,0.08,1.1,1.0,0.3429691108915715,-145,387080376.24838245,-3628953023707.577,0.00010742590557989544,-2053.9751569418518,0.00031298876267923,210.54977187576566
434,Caso 26,0.08,1.1,1.0,0.34232690881639716,170,-319867527.63445497,2979118690277.8496,0.0001073105152784852,-2050.1291338853857,0.00031298876267923,102.07029771197969
435,Caso 26,0.08,1.1,1.0,0.34171935500391776,-170,-75925921.20589408,701801077688.8279,0.00010702695753505228,-2046.4906125208993,0.00031298876267923,85.50104407593149
436,Caso 27,0.08,1.3,1.0,0.3425335784814847,-120,-132598313.79586457,1208508615771.7234,0.00010724946021872052,-2051.3668382275637,0.00031298876267923,336.5875728008959
437,Caso 27,0.08,1.3,1.0,0.3414166817319051,145,103016057.87483828,-986352613559.3997,0.00010698861168035688,-2044.677961288932,0.00031298876267923,248.4605640855803
438,Caso 27,0.08,1.3,1.0,0.3418440254150995,-145,122910341.45836745,-1170713388572.6133,0.00010701184382527404,-2047.2372393139285,0.00031298876267923,229.63203822333182
439,Caso 27,0.08,1.3,1.0,0.3422978186387593,170,-223531964.75343204,2080934491041.6702,0.00010717488602303859,-2049.954918481486,0.00031298876267923,105.21778674858379
440,Caso 27,0.08,1.3,1.0,0.20513931494510143,-170,-56757207.643684715,874192920155.6606,6.435150896478513e-05,-1228.5393734554636,0.00031298876267923,38.20765117946358
441,Caso 2,0.04,1.1,0.2,0.34189022483378545,-120,-102914189.69446445,936348016877.9983,0.00010698950464381133,-2047.5139186276992,0.00031298876267923,286.46684770599086
442,Caso 2,0.04,1.1,0.2,0.3417025828305364,145,14119178.662406549,-149202011633.27777,0.00010701144192733023,-2046.3901672435863,0.00031298876267923,187.43065175701466
443,Caso 2,0.04,1.1,0.2,0.20537419935602294,-145,163782359.4280209,-2569184454496.06,6.442185475677335e-05,-1229.9460504110984,0.00031298876267923,76.14718325018595
444,Caso 2,0.04,1.1,0.2,0.34216860601019233,170,134574192.42116198,-1264429996849.5964,0.000107141698477839,-2049.1810892338613,0.00031298876267923,57.514767456824316
445,Caso 2,0.04,1.1,0.2,0.20544324058488395,-170,-150445055.27437234,2333879191833.805,6.445822538721943e-05,-1230.3595248739052,0.00031298876267923,28.546088240653074
446,Caso 3,0.04,1.3,0.2,0.35511413111062096,0,-187740627.64399266,1683013479078.5876,0.00011133910508196387,-2128.858567027371,0.000313621694856675,40.708036487272466
447,Caso 3,0.04,1.3,0.2,0.34209927044923466,-120,42160599.3845745,-420220458080.7594,0.00010711318548051238,-2048.765852073496,0.00031298876267923,288.00653232073546
448,Caso 3,0.04,1.3,0.2,0.34140027093689135,145,75205742.98299488,-721390113419.8037,0.00010685767281106725,-2044.5796802362265,0.00031298876267923,196.95251263441742
449,Caso 3,0.04,1.3,0.2,0.2054107839007565,-145,-126476450.18795678,1950781995714.2578,6.44401913845613e-05,-1230.1651481188057,0.00031298876267923,79.38545272486301
450,Caso 3,0.04,1.3,0.2,0.3414410985684372,170,-163056218.88835114,1521031054082.6177,0.00010696750403695907,-2044.8241889638314,0.00031298876267923,61.892021416763065
451,Caso 3,0.04,1.3,0.2,0.20494728586762292,-170,24809471.719307013,-395265256333.07916,6.417818252595408e-05,-1227.3893487388762,0.00031298876267923,28.062326432261507
452,Caso 4,0.04,0.9,0.6,0.3414425091982054,-120,44252839.52055155,-443967434121.90314,0.00010679719321212902,-2044.8326369505671,0.00031298876267923,289.06830878787906
453,Caso 4,0.04,0.9,0.6,0.3415659651309472,145,-8356916.774701989,60439698097.98865,0.00010698823237801405,-2045.571990468934,0.00031298876267923,222.0364873912687
454,Caso 4,0.04,0.9,0.6,0.20514576001018853,-145,12445264.721351333,-213431233454.5048,6.429872104094365e-05,-1228.5779716940613,0.00031298876267923,82.6856995467806
455,Caso 4,0.04,0.9,0.6,0.3418930201925818,170,-112420057.4083809,1045797999648.5682,0.00010703993718801402,-2047.5306594866865,0.00031298876267923,60.47797030514887
456,Caso 4,0.04,0.9,0.6,0.20487403065175738,-170,-49097133.11569899,757722536071.2684,6.424116139037162e-05,-1226.9506375292483,0.00031298876267923,32.71581885618109
457,Caso 5,0.04,1.1,0.6,0.20491711419495667,0,-189535592.1290511,2950950181315.3623,6.424207610668073e-05,-1227.2029633727534,0.0003129858587362684,21.702935029908588
458,Caso 5,0.04,1.1,0.6,0.3423754848739191,120,1049234545.3493043,-9830483155643.988,0.0001071884866133664,-2050.4200464259147,0.00031298876267923,308.3266599317025
459,Caso 5,0.04,1.1,0.6,0.34214162173070123,-120,-146422450.32658604,1342702376948.415,0.0001071074236846524,-2049.0194856435014,0.00031298876267923,332.2261596704766
460,Caso 5,0.04,1.1,0.6,0.3412166364522101,145,85371812.95392668,-818479913986.8762,0.0001068133008226038,-2043.47992909971,0.00031298876267923,200.8286485872665
461,Caso 5,0.04,1.1,0.6,0.20528657715354992,-145,84302853.90129061,-1332503919825.0671,6.434656726354038e-05,-1229.421298118951,0.00031298876267923,84.58253714980296
462,Caso 5,0.04,1.1,0.6,0.34122214008518864,170,-121249049.70774764,1130100234184.789,0.0001067705913843872,-2043.512889284904,0.00031298876267923,67.52294287827556
463,Caso 5,0.04,1.1,0.6,0.20508052438737526,-170,-155363975.80446106,2413939217548.8477,6.434588601502164e-05,-1228.1872882641226,0.00031298876267923,30.537940335367885
464,Caso 6,0.04,1.3,0.6,0.3415823445161394,120,-813129242.2567325,7585826094597.307,0.00010700042791490826,-2045.67008341434,0.00031298876267923,299.85971542340474
465,Caso 6,0.04,1.3,0.6,0.3415694377077052,-120,3170471.180190393,-57243284110.25122,0.00010687476072198507,-2045.5927870542967,0.00031298876267923,328.7334427041975
466,Caso 6,0.04,1.3,0.6,0.3412468498745763,145,28243221.56923968,-281985131912.41254,0.00010673209712262106,-2043.6608713973562,0.00031298876267923,205.98217114702484
467,Caso 6,0.04,1.3,0.6,0.2052053850300297,-145,-14059273.629384099,199882641201.63614,6.431309041328296e-05,-1228.9350543163637,0.00031298876267923,71.15765150601506
468,Caso 6,0.04,1.3,0.6,0.34170873463166096,170,-56381044.67822058,521038829218.88574,0.00010692184807404778,-2046.4270091814724,0.00031298876267923,70.18133225044255
469,Caso 6,0.04,1.3,0.6,0.20502154469195072,-170,-32528645.127208155,499003297073.53955,6.429862692275806e-05,-1227.834070363971,0.00031298876267923,27.259969922982613
470,Caso 7,0.04,0.9,1.0,0.341315386653169,120,164738673.96128213,-1573044719126.8057,0.00010685736070618025,-2044.0713248058285,0.00031298876267923,341.75569383869953
471,Caso 7,0.04,0.9,1.0,0.3408533669052207,-120,30509241.959247105,-315847267874.7839,0.00010671717515371559,-2041.304378587741,0.00031298876267923,353.42298711530043
472,Caso 7,0.04,0.9,1.0,0.3428556321087996,145,120128181.8839144,-1140764272437.8176,0.00010727746522647004,-2053.2955546300063,0.00031298876267923,232.870332704206
473,Caso 7,0.04,0.9,1.0,0.20505526509857594,-145,297678001.67411417,-4665287404559.721,6.428483226104708e-05,-1228.0360153067973,0.00031298876267923,91.12853103586517
474,Caso 7,0.04,0.9,1.0,0.3419780832046004,170,-117355983.51032233,1091242700751.8568,0.0001070510090468184,-2048.040085286015,0.00031298876267923,64.35381898570228
475,Caso 7,0.04,0.9,1.0,0.2052005852905828,-170,10772710.067844728,-177017231611.52417,6.435644541343983e-05,-1228.9063096123346,0.00031298876267923,30.533673463913953
476,Caso 8,0.04,1.1,1.0,0.341673487396764,-120,127525931.70498122,-1221837650876.4087,0.00010700917554084506,-2046.2159203617211,0.00031298876267923,348.2522535411466
477,Caso 8,0.04,1.1,1.0,0.34186449166840466,145,73065412.41856009,-701838953237.5605,0.0001070494584255924,-2047.3598077158908,0.00031298876267923,193.13341361586947
478,Caso 8,0.04,1.1,1.0,0.20515323196932458,-145,-32740690.272777837,490645151842.68384,6.425672238783933e-05,-1228.6227198009656,0.00031298876267923,73.67181128813691
479,Caso 8,0.04,1.1,1.0,0.3423926385585764,170,-105390257.75822158,977596798718.7166,0.0001071574592631366,-2050.522776499898,0.00031298876267923,83.6739355555909
480,Caso 8,0.04,1.1,1.0,0.20502107628255076,-170,-37110232.1403984,569947186904.0067,6.428261777646532e-05,-1227.8312651513725,0.00031298876267923,32.50398375220022
481,Caso 9,0.04,1.3,1.0,0.3424167766339235,-120,277626008.50257546,-2623879524961.617,0.00010727039099802674,-2050.6673347283945,0.00031298876267923,325.643063305756
482,Caso 9,0.04,1.3,1.0,0.34147574581876683,145,-116651419.78435622,1075299298942.8147,0.00010682044402475712,-2045.0316845929522,0.00031298876267923,164.76242497356276
483,Caso 9,0.04,1.3,1.0,0.20495239963142814,-145,21944302.699977357,-361883255460.32947,6.429430566809117e-05,-1227.4199740735808,0.00031298876267923,65.6657951398913
484,Caso 9,0.04,1.3,1.0,0.34175457673925835,170,-166769378.1584343,1554509750430.863,0.00010705910238685004,-2046.7015486287773,0.00031298876267923,68.03334226071229
485,Caso 9,0.04,1.3,1.0,0.20489726719570803,-170,15056535.155560818,-244003573918.53647,6.416958293507372e-05,-1227.0897966619286,0.00031298876267923,34.89620349528827
486,Caso 25,0.08,0.9,1.0,0.3535585948692358,0,-546733988.7909032,4928457268892.03,0.00011091490571709441,-2119.5336310156295,0.0003136217782787033,41.50689569734237
487,Caso 26,0.08,1.1,1.0,0.3529589507539526,0,-532986362.3164363,4810098173304.38,0.00011073702341328395,-2115.9388495920484,0.0003136217782787033,78.52451045235938
488,Caso 27,0.08,1.3,1.0,0.35368278505227635,0,-787915981.5125353,7101653239015.922,0.00011096421183755355,-2120.2781335490604,0.0003136217782787033,42.72750713733533
489,Caso 3,0.04,1.3,0.2,0.2795216136498009,0,-46212.922854077355,2087584.0173838295,0.0010517482133312727,-5443.640753187175,0.003309760063614521,42.29615885346748
490,Caso 4,0.04,0.9,0.6,0.35314186226412375,0,-924501746.2157898,8346323809411.59,0.0001107998947791623,-2117.0353781531803,0.00031362177827870335,42.98910354545057
491,Caso 5,0.04,1.1,0.6,0.3532910275460253,0,-338061529.1330098,3048176678895.3843,0.00011082415741512923,-2117.9296028620643,0.00031362177827870335,43.088897751220856
492,Caso 6,0.04,1.3,0.6,0.35323919922673963,0,849780766.5269932,-7676756596281.405,0.00011084788709277935,-2117.6188994387585,0.00031362177827870335,40.57262867588285
493,Caso 7,0.04,0.9,1.0,0.3534561658963861,0,-1176745334.7441854,10615100786480.045,0.00011089031171494272,-2118.9195838509,0.0003136217782787033,44.20721332390199
494,Caso 8,0.04,1.1,1.0,0.35305146364018813,0,-283377740.1319446,2555796185442.48,0.00011080523057561139,-2116.4934512239256,0.0003136217782787033,44.10721416867197
495,Caso 9,0.04,1.3,1.0,0.353326248670356,0,-207091087.92823094,1865759690302.4705,0.00011083109472365485,-2118.140748507013,0.0003136217782787033,42.00210337200503
496,Caso 1,0.04,0.9,0.2,0.3401964322126152,0,-782689651.1903015,7335034759176.971,0.0001067339942780543,-2039.4293610450945,0.0003136217782787035,36.22796851172653
497,Caso 10,0.055,0.9,0.2,0.3401071899494361,0,-583987182.3276697,5473243721373.557,0.00010671860461297997,-2038.8943663345685,0.0003136217782787035,35.423348450891666
498,Caso 10,0.055,0.9,0.2,0.33910864290694703,-145,-343009556.0353329,3210071071957.319,0.00010645714437946021,-2032.908295092167,0.0003136218019297123,163.49963164596636
499,Caso 10,0.055,0.9,0.2,0.3396692567980438,-170,-41449546.740262404,384254281029.7151,0.00010661889438076521,-2036.2690959841314,0.0003136218019297123,56.36039285551325
500,Caso 11,0.055,1.1,0.2,0.34020392867925386,0,-646463167.9060079,6057223266574.079,0.00010672709806908377,-2039.4743012993695,0.0003136217782787035,41.703219350906195
501,Caso 11,0.055,1.1,0.2,0.33930659655759526,-145,205090088.83474147,-1944365589703.5005,0.00010649284621236412,-2034.0949991967777,0.0003136218019297123,148.561912529189
502,Caso 11,0.055,1.1,0.2,0.33927734223366574,-170,325564651.6085508,-3067559694291.1978,0.0001065234637509885,-2033.919623667349,0.0003136218019297123,66.12121910445495
503,Caso 12,0.055,1.3,0.2,0.25363752443583437,0,15754.88426069569,-66122313.79871249,0.0011005706186457335,-5294.547207999733,0.003802585834483395,49.92233311549558
504,Caso 12,0.055,1.3,0.2,0.3393182940574223,-145,283913819.778781,-2686872291475.332,0.00010651815193098738,-2034.1651240518281,0.0003136218019297123,198.16349796329632
505,Caso 12,0.055,1.3,0.2,0.3386251126114019,-170,78183708.33740886,-743260698910.5652,0.00010643121116999836,-2030.0095994401904,0.0003136218019297123,69.8957520402169
506,Caso 13,0.055,0.9,0.6,0.3388497267067688,-145,57876105.21654396,-563148591619.2579,0.00010637573634545466,-2031.356129135664,0.0003136218019297123,159.78237885183245
507,Caso 13,0.055,0.9,0.6,0.33930354211124836,-170,-399023874.7874264,3745680773010.532,0.00010653468924437806,-2034.0766882234495,0.0003136218019297123,68.69918540866935
508,Caso 14,0.055,1.1,0.6,0.3389245187420179,0,-803351755.6746942,7555532786429.439,0.00010634737380471523,-2031.8044201843866,0.00031362177827870335,49.28573799605822
509,Caso 14,0.055,1.1,0.6,0.3395905923823314,-145,-187832892.70450452,1748060964369.5767,0.00010644410315271555,-2035.7975139511304,0.0003136218019297123,185.2577095689189
510,Caso 14,0.055,1.1,0.6,0.3388325738080455,-170,-16797676.402515706,150778648859.79288,0.00010621819524588075,-2031.2532999367368,0.0003136218019297123,76.89496831754562
511,Caso 15,0.055,1.3,0.6,0.338598088628008,0,137121059.95477128,-1295150188356.9136,0.00010624964105810327,-2029.8475179484897,0.00031362177827870335,34.98535861472693
512,Caso 15,0.055,1.3,0.6,0.3394291201442945,-145,-25375567.943246916,221162255902.3487,0.00010657270423389426,-2034.8295107492115,0.0003136218019297123,189.66971853771
513,Caso 15,0.055,1.3,0.6,0.33917134821762085,-170,-197341540.17677423,1848738401025.4165,0.00010650179662090619,-2033.2842045503348,0.0003136218019297123,81.68966481802363
